Object ID,Ticket Number,Citation Issue Date,Citaton Issue Month,Citation Issue Time,Location,Violation Code,Violation,Fine Amount,Citation Status,Amount Paid,Amount Due,Suspend Code,Suspend Process Date,Suspend Until Date,Disposition Code,Last Edited Date,Geom
14461,822763130,5/30/2013,,08:43,1151 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,06/04/2013 12:00:00 AM +0000,06/25/2013 12:00:00 AM +0000, ,,"(37.7782763776, -122.412017592)"
14462,822763233,6/3/2013,,16:18,1372 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,06/07/2013 12:00:00 AM +0000,06/28/2013 12:00:00 AM +0000, ,,"(37.7874702403, -122.422970762)"
14463,822763340,6/12/2013,,14:40,1352 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,06/15/2013 12:00:00 AM +0000,07/06/2013 12:00:00 AM +0000, ,,"(37.7875103294, -122.422655096)"
14464,818820192,10/20/2012,,17:00,816 SUTTER ST,V22500I,BUS ZONE,267,Closed, $                      -,0,83 83 PEND HE,12/13/2012 12:00:00 AM +0000,06/11/2013 12:00:00 AM +0000,5 HU HR UPHD,,"(37.7886323041, -122.413870026)"
14465,818820321,10/21/2012,,16:15,1244 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/24/2012 12:00:00 AM +0000,11/14/2012 12:00:00 AM +0000, ,,"(37.7877350875, -122.420885234)"
14466,818820424,10/22/2012,,16:11,770 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/25/2012 12:00:00 AM +0000,11/15/2012 12:00:00 AM +0000, ,,"(37.7887334067, -122.413073909)"
14467,817470835,10/23/2012,,17:22,686 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/27/2012 12:00:00 AM +0000,11/17/2012 12:00:00 AM +0000, ,,"(37.7889105299, -122.411674127)"
14468,820373282,1/15/2013,,16:09,632 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,01/18/2013 12:00:00 AM +0000,02/08/2013 12:00:00 AM +0000, ,,"(37.7890186781, -122.410823006)"
14469,820373385,1/16/2013,,16:08,788 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,01/19/2013 12:00:00 AM +0000,02/09/2013 12:00:00 AM +0000, ,,"(37.7886972622, -122.413359784)"
14470,774011980,3/25/2010,,16:28,820 MISSION ST,T32A.1,TWAWY ZN#1,83,Closed, $                     -,0,730 730TRNLN,03/30/2010 12:00:00 AM +0000,04/20/2010 12:00:00 AM +0000,25 OFCR ERROR,,"(37.7841447413, -122.404831942)"
14471,777888064,3/28/2010,,16:49,860 GEARY ST,T32A.1,TWAWY ZN#1,83,Closed, $                     -,0,803 803ELIGREF,08/23/2010 12:00:00 AM +0000,11/21/2010 12:00:00 AM +0000,1 RU RV UPHD,,"(37.786256242, -122.4174685)"
14472,777888123,3/29/2010,,17:02,444 GEARY ST,T32A.1,TWAWY ZN#1,83,Closed, $                     -,0,100 100AR-CNCL,08/16/2010 12:00:00 AM +0000,08/16/2010 12:00:00 AM +0000,25 OFCR ERROR,,"(37.7871271544, -122.410643109)"
14473,777888241,4/1/2010,,17:28,468 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed, $                     -,0,803 803ELIGREF,08/23/2010 12:00:00 AM +0000,11/21/2010 12:00:00 AM +0000,1 RU RV UPHD,,"(37.7900381118, -122.397367566)"
14474,777888366,4/3/2010,,14:34,908 GEARY ST,V22500I,BUS ZONE,255,Closed, $                     -,0,100 100AR-CNCL,08/23/2010 12:00:00 AM +0000,08/23/2010 12:00:00 AM +0000,25 OFCR ERROR,,"(37.7861515265, -122.418291078)"
14475,774502293,4/4/2010,,11:00,908 GEARY ST,V22500I,BUS ZONE,255,Closed, $                     -,0,100 100AR-CNCL,08/23/2010 12:00:00 AM +0000,08/23/2010 12:00:00 AM +0000,25 OFCR ERROR,,"(37.7861515265, -122.418291078)"
14476,777888440,4/4/2010,,17:36,919 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed, $                     -,0,100 100AR-CNCL,09/10/2010 12:00:00 AM +0000,09/10/2010 12:00:00 AM +0000,25 OFCR ERROR,,"(37.7821364273, -122.407129908)"
14477,777888576,4/4/2010,,10:01,430 SUTTER ST,V22500H,DBL PARK,80,Closed, $                     -,0,730 730TRNLN,04/08/2010 12:00:00 AM +0000,04/29/2010 12:00:00 AM +0000,25 OFCR ERROR,,"(37.7894402597, -122.407504386)"
14478,777888650,4/7/2010,,13:10,30 04TH  ST,V22500H,DBL PARK,80,Closed, $                     -,0,803 803ELIGREF,08/23/2010 12:00:00 AM +0000,11/21/2010 12:00:00 AM +0000,1 RU RV UPHD,,"(37.7852924095, -122.405398326)"
14479,777888694,4/11/2010,,11:30,628 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed, $                     -,0,803 803ELIGREF,08/23/2010 12:00:00 AM +0000,11/21/2010 12:00:00 AM +0000,1 RU RV UPHD,,"(37.7876131075, -122.400439224)"
14480,814718446,7/9/2012,,16:31,1336 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,07/12/2012 12:00:00 AM +0000,08/02/2012 12:00:00 AM +0000, ,,"(37.7875424013, -122.422402564)"
14481,814718542,7/10/2012,,17:30,536 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,07/14/2012 12:00:00 AM +0000,08/04/2012 12:00:00 AM +0000, ,,"(37.7892197633, -122.409240222)"
14482,812416290,7/11/2012,,16:09,448 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,07/14/2012 12:00:00 AM +0000,08/04/2012 12:00:00 AM +0000, ,,"(37.7894043367, -122.407787203)"
14483,812416393,7/11/2012,,16:20,1488 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,07/14/2012 12:00:00 AM +0000,08/04/2012 12:00:00 AM +0000, ,,"(37.7872294067, -122.424866923)"
14484,816448743,8/28/2012,,14:23,908 SUTTER ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,16 16 BUSZONE,10/16/2012 12:00:00 AM +0000,11/06/2012 12:00:00 AM +0000, ,,"(37.7884381903, -122.415387508)"
14485,816448846,8/28/2012,,17:16,1244 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$120.00 ,0,730 730TRNLN,08/31/2012 12:00:00 AM +0000,09/21/2012 12:00:00 AM +0000, ,,"(37.7770039745, -122.413873832)"
14486,816448931,8/29/2012,,17:20,632 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,09/01/2012 12:00:00 AM +0000,09/22/2012 12:00:00 AM +0000, ,,"(37.7890186781, -122.410823006)"
14487,808763255,3/19/2012,,11:11,910 SUTTER ST,V22500H,DBL PARK,100,Closed,$100.00 ,0, ,,, ,,"(37.7884341614, -122.415419006)"
14488,808763340,3/19/2012,,17:23,582 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,03/22/2012 12:00:00 AM +0000,04/12/2012 12:00:00 AM +0000, ,,"(37.7891274249, -122.409967092)"
14489,808763443,3/20/2012,,16:08,1484 SUTTER ST,T32A.2,TWAWY ZONE,75,Closed,$75.00 ,0,730 730TRNLN,03/23/2012 12:00:00 AM +0000,04/13/2012 12:00:00 AM +0000, ,,"(37.7872374153, -122.424803871)"
14490,812206080,5/9/2012,,17:36,666 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,22 22 GEN VAL,06/03/2012 12:00:00 AM +0000,06/24/2012 12:00:00 AM +0000,6 HD HR DNID,,"(37.7889505861, -122.411358896)"
14491,812206113,5/12/2012,,07:42,634 SUTTER ST,V22500H,DBL PARK,100,Closed,$100.00 ,0,730 730TRNLN,05/15/2012 12:00:00 AM +0000,06/05/2012 12:00:00 AM +0000, ,,"(37.789014673, -122.410854528)"
14492,812206253,5/13/2012,,10:53,926 SUTTER ST,V22500H,DBL PARK,100,Closed,$100.00 ,0,730 730TRNLN,05/16/2012 12:00:00 AM +0000,06/06/2012 12:00:00 AM +0000, ,,"(37.7884019268, -122.415670985)"
14493,812206356,5/13/2012,,16:14,940 SUTTER ST,T32A.2,TWAWY ZONE,75,Closed,$75.00 ,0, ,,, ,,"(37.7883737225, -122.415891467)"
14494,814718623,7/12/2012,,17:03,253 POST ST,V22500I,BUS ZONE,267,Closed,$331.00 ,0,22 22 GEN VAL,10/30/2012 12:00:00 AM +0000,11/20/2012 12:00:00 AM +0000, ,,"(37.7885282195, -122.406040471)"
14495,814718726,7/13/2012,,12:27,695 POST ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,07/17/2012 12:00:00 AM +0000,08/07/2012 12:00:00 AM +0000, ,,"(37.7876142157, -122.413245749)"
14496,814718800,7/16/2012,,09:55,1025 POST ST,V22500H,DBL PARK,110,Closed, $                      -,0,731 731MP EXP,07/28/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.786920295, -122.418701687)"
14497,812416500,7/17/2012,,16:29,958 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,07/20/2012 12:00:00 AM +0000,08/10/2012 12:00:00 AM +0000, ,,"(37.7883374579, -122.416174944)"
14498,816449071,8/30/2012,,16:33,536 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,09/05/2012 12:00:00 AM +0000,09/26/2012 12:00:00 AM +0000, ,,"(37.7892197633, -122.409240222)"
14499,816449130,9/3/2012,,16:52,1204 SUTTER ST,V22500I,BUS ZONE,267,Closed, $                      -,0,731 731MP EXP,09/15/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7878150872, -122.42025523)"
14500,816449244,9/3/2012,,12:59,502 SUTTER ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,09/07/2012 12:00:00 AM +0000,09/28/2012 12:00:00 AM +0000, ,,"(37.7892880119, -122.408702968)"
15601,838598386,3/30/2014,,13:10,655 MISSION ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7869557896, -122.401026442)"
15602,838598390,3/30/2014,,15:45,581 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/02/2014 12:00:00 AM +0000,04/23/2014 12:00:00 AM +0000, ,,"(37.7881996135, -122.39945101)"
15603,838598401,3/30/2014,,16:18,1188 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed, $                    -,0,731 731MP EXP,04/11/2014 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7777013163, -122.412990949)"
15604,838598412,3/30/2014,,15:45,569 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$123.00 ,0,109 109TRNLN,05/07/2014 12:00:00 AM +0000,05/28/2014 12:00:00 AM +0000, ,,"(37.7883712989, -122.399233548)"
15605,838598423,3/30/2014,,15:45,561 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/02/2014 12:00:00 AM +0000,04/23/2014 12:00:00 AM +0000, ,,"(37.7885396945, -122.399020251)"
15606,838598434,3/30/2014,,16:20,1268 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/02/2014 12:00:00 AM +0000,04/23/2014 12:00:00 AM +0000, ,,"(37.7767188991, -122.41423475)"
15607,838598445,3/30/2014,,16:20,1270 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,206,730 730TRNLN,04/02/2014 12:00:00 AM +0000,04/23/2014 12:00:00 AM +0000, ,,"(37.7766908658, -122.414270242)"
15608,838598456,3/30/2014,,16:21,1382 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$161.00 ,0,119 TOWZVLD,05/08/2014 12:00:00 AM +0000,06/03/2014 12:00:00 AM +0000,26 COLFFDMV,,"(37.7754838982, -122.415782477)"
15609,838598460,3/31/2014,,11:51,444 GEARY ST,V22500H,DBL PARK,110,Closed,$176.00 ,0,730 730TRNLN,04/03/2014 12:00:00 AM +0000,04/24/2014 12:00:00 AM +0000,26 COLFFDMV,,"(37.7871271544, -122.410643109)"
15610,838598482,3/31/2014,,08:42,1271 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/03/2014 12:00:00 AM +0000,04/24/2014 12:00:00 AM +0000, ,,"(37.7764627079, -122.414313837)"
15611,838598493,3/31/2014,,08:43,1259 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,206,730 730TRNLN,04/03/2014 12:00:00 AM +0000,04/24/2014 12:00:00 AM +0000, ,,"(37.7765748421, -122.414171871)"
15612,838910192,3/31/2014,,16:14,828 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/03/2014 12:00:00 AM +0000,04/24/2014 12:00:00 AM +0000, ,,"(37.788608102, -122.414059234)"
15613,838910203,3/31/2014,,16:15,926 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$196.00 ,0, ,,, ,,"(37.7884019268, -122.415670985)"
14521,819493161,12/8/2012,,10:50,1004 SUTTER ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,12/11/2012 12:00:00 AM +0000,01/01/2013 12:00:00 AM +0000, ,,"(37.7882360843, -122.416966256)"
14522,819493323,12/8/2012,,11:05,904 SUTTER ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,16 16 BUSZONE,01/31/2013 12:00:00 AM +0000,02/21/2013 12:00:00 AM +0000, ,,"(37.7884462488, -122.415324513)"
14523,819493415,12/9/2012,,09:50,850 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,12/12/2012 12:00:00 AM +0000,01/02/2013 12:00:00 AM +0000, ,,"(37.7885637307, -122.414406116)"
14524,823519863,3/17/2013,,17:44,1048 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,03/20/2013 12:00:00 AM +0000,04/10/2013 12:00:00 AM +0000, ,,"(37.7881467806, -122.417657508)"
14525,818739401,3/18/2013,,16:22,432 GEARY ST,T32A.1,TWAWY ZN#1,93,Closed, $                   -,0,731 731MP EXP,03/30/2013 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7871512602, -122.410454141)"
14526,818739434,3/19/2013,,16:21,265 O'FARRELL ST,T32A.1,TWAWY ZN#1,93,Open, $                   -,93,730 730TRNLN,03/22/2013 12:00:00 AM +0000,04/12/2013 12:00:00 AM +0000, ,,"(37.7862033386, -122.40917673)"
14527,833475882,2/12/2014,,11:29,612 SUTTER ST,V22500I,BUS ZONE,271,Closed,$271.00 ,0,730 730TRNLN,02/15/2014 12:00:00 AM +0000,03/08/2014 12:00:00 AM +0000, ,,"(37.7890587321, -122.410507775)"
14528,836029386,2/13/2014,,08:00,1141 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,15 15 DBL PRK,04/13/2014 12:00:00 AM +0000,05/09/2014 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7866783493, -122.420606824)"
14529,836029390,2/17/2014,,16:21,1236 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,02/20/2014 12:00:00 AM +0000,03/13/2014 12:00:00 AM +0000, ,,"(37.7877510879, -122.420759234)"
14530,835170103,2/18/2014,,17:39,975 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,02/21/2014 12:00:00 AM +0000,03/14/2014 12:00:00 AM +0000, ,,"(37.7813666086, -122.408104732)"
14531,829770465,7/17/2013,,16:24,1342 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,07/20/2013 12:00:00 AM +0000,08/10/2013 12:00:00 AM +0000, ,,"(37.7875303741, -122.422497263)"
14532,825968043,7/18/2013,,08:35,1235 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,213 HR REQ REC,08/16/2013 12:00:00 AM +0000,11/14/2013 12:00:00 AM +0000,6 HD HR DNID,,"(37.7768919573, -122.413770389)"
14533,829770631,7/19/2013,,14:27,1106 SUTTER ST,V22500I,BUS ZONE,271,Closed,$271.00 ,0,730 730TRNLN,07/23/2013 12:00:00 AM +0000,08/13/2013 12:00:00 AM +0000, ,,"(37.7880206223, -122.41863647)"
14534,825969476,9/22/2013,,08:29,1107 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,09/25/2013 12:00:00 AM +0000,10/16/2013 12:00:00 AM +0000, ,,"(37.7790301348, -122.411063228)"
14535,825969502,9/23/2013,,14:13,557 MISSION ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,09/26/2013 12:00:00 AM +0000,10/17/2013 12:00:00 AM +0000, ,,"(37.7886238922, -122.398913601)"
14536,825969616,9/24/2013,,17:38,1176 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,09/27/2013 12:00:00 AM +0000,10/18/2013 12:00:00 AM +0000, ,,"(37.7779085546, -122.412728567)"
14537,831587190,9/24/2013,,17:20,1436 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,09/27/2013 12:00:00 AM +0000,10/18/2013 12:00:00 AM +0000, ,,"(37.7873335173, -122.424047255)"
14538,833474143,11/18/2013,,08:37,656 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,11/21/2013 12:00:00 AM +0000,12/12/2013 12:00:00 AM +0000, ,,"(37.7870840633, -122.401109303)"
14539,833587274,11/19/2013,,15:20,1206 SUTTER ST,V22500I,BUS ZONE,271,Closed,$271.00 ,0,730 730TRNLN,11/22/2013 12:00:00 AM +0000,12/13/2013 12:00:00 AM +0000, ,,"(37.7878110868, -122.420286732)"
14540,833587300,11/20/2013,,10:15,697 POST ST,V22500I,BUS ZONE,271,Closed,$337.00 ,0,730 730TRNLN,11/23/2013 12:00:00 AM +0000,12/14/2013 12:00:00 AM +0000, ,,"(37.7876086086, -122.413290443)"
14541,833474342,11/21/2013,,07:51,1087 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$161.00 ,0,730 730TRNLN,11/26/2013 12:00:00 AM +0000,12/17/2013 12:00:00 AM +0000, ,,"(37.7794232191, -122.410565515)"
14542,835170195,2/18/2014,,08:52,977 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,02/21/2014 12:00:00 AM +0000,03/14/2014 12:00:00 AM +0000, ,,"(37.7813328794, -122.408147442)"
14543,782557705,8/16/2010,,16:18,352 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$145.00 ,0,730 730TRNLN,08/19/2010 12:00:00 AM +0000,09/09/2010 12:00:00 AM +0000,26 COLFFDMV,,"(37.7908406045, -122.396351013)"
14544,844534386,9/2/2014,,16:06,1281 MISSION ST,TRC7.2.40,PRK PROHIB,98,Closed,$98.00 ,0,730 730TRNLN,09/05/2014 12:00:00 AM +0000,09/26/2014 12:00:00 AM +0000, ,,"(37.776369263, -122.414432142)"
14545,844534390,9/2/2014,,16:06,1269 MISSION ST,TRC7.2.40,PRK PROHIB,98,Closed,$98.00 ,0,91 P20 ENR,11/12/2014 12:00:00 AM +0000,01/07/2015 12:00:00 AM +0000, ,,"(37.7764813974, -122.414290176)"
14546,844534401,9/2/2014,,16:07,1251 MISSION ST,TRC7.2.40,PRK PROHIB,98,Closed,$98.00 ,0,730 730TRNLN,09/05/2014 12:00:00 AM +0000,09/26/2014 12:00:00 AM +0000, ,,"(37.7766495982, -122.414077227)"
14547,838011790,3/25/2014,,16:46,532 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,206,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7892277932, -122.409177015)"
14548,838011801,3/25/2014,,16:46,550 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed, $                    -,0,731 731MP EXP,04/06/2014 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7891916613, -122.409461443)"
14549,838011812,3/25/2014,,16:48,764 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,95, ,,, ,,"(37.788745455, -122.412978616)"
14550,838011823,3/25/2014,,16:49,780 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7887133263, -122.413232729)"
14551,838011834,3/25/2014,,16:49,864 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$151.00 ,0,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7885354937, -122.414626858)"
14552,838011845,3/25/2014,,16:49,874 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7885153235, -122.414784531)"
14553,838011856,3/25/2014,,16:52,1130 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed, $                    -,0,50 50 DP RU,06/11/2014 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7879723659, -122.41901655)"
14554,838011860,3/25/2014,,16:52,1136 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$113.00 ,0,730 730TRNLN,04/02/2014 12:00:00 AM +0000,04/23/2014 12:00:00 AM +0000, ,,"(37.7879603009, -122.419111569)"
14555,838011871,3/25/2014,,16:52,1148 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed, $                    -,0,731 731MP EXP,04/06/2014 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7879361725, -122.419301608)"
14556,838011893,3/25/2014,,16:52,1158 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$151.00 ,0,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7879160638, -122.419459974)"
14557,838011904,3/25/2014,,16:52,1172 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,119 TOWZVLD,04/28/2014 12:00:00 AM +0000,05/24/2014 12:00:00 AM +0000, ,,"(37.787887913, -122.419681687)"
14558,838598014,3/25/2014,,17:11,1259 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7765748421, -122.414171871)"
14559,838598025,3/25/2014,,17:21,511 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$123.00 ,0,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7893956201, -122.39793607)"
14560,838598036,3/25/2014,,17:22,511 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,206,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7893956201, -122.39793607)"
14561,838598040,3/25/2014,,17:44,514 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7895418735, -122.397996157)"
14562,838598051,3/25/2014,,17:44,516 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/02/2014 12:00:00 AM +0000,04/23/2014 12:00:00 AM +0000, ,,"(37.7895051972, -122.398042615)"
14563,838598062,3/25/2014,,17:44,520 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7894318427, -122.398135532)"
14564,838598073,3/25/2014,,17:44,520 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/28/2014 12:00:00 AM +0000,04/18/2014 12:00:00 AM +0000, ,,"(37.7894318427, -122.398135532)"
14565,838598084,3/25/2014,,17:44,534 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$123.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7892019674, -122.398426712)"
14566,838598095,3/25/2014,,17:44,536 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7891789184, -122.398455907)"
14567,838598106,3/25/2014,,17:44,544 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7890867251, -122.398572688)"
14568,838598121,3/25/2014,,17:44,548 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7890406279, -122.398631077)"
14569,838598132,3/25/2014,,17:44,548 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7890406279, -122.398631077)"
14570,838598143,3/25/2014,,17:44,552 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7889831904, -122.398703833)"
14571,838598154,3/25/2014,,17:44,552 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7889831904, -122.398703833)"
14572,838598165,3/25/2014,,17:44,554 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.788950447, -122.398745308)"
14573,838598176,3/25/2014,,17:44,558 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7888849602, -122.398828258)"
14574,838598180,3/25/2014,,17:46,642 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7873654924, -122.400752852)"
14575,838598191,3/25/2014,,17:46,654 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7871242681, -122.401058382)"
14576,838598202,3/25/2014,,17:46,658 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,03/29/2014 12:00:00 AM +0000,04/19/2014 12:00:00 AM +0000, ,,"(37.7870438595, -122.401160225)"
